id	instrument	family	technique	pitch	dynamic	dynamic_num	spectral_center	spectral_complexity	spectral_spread	duration	absolute_intensity
Hn-flatt-A#3-pp	01_Horn	Brass	flatterzunge	58	pp	2	346.47	1e-05	142.25	0.0	1.3925
Hn-flatt-A#4-ff	01_Horn	Brass	flatterzunge	70	ff	7	509.85	1e-05	142.06	0.0	0.5645
Hn-flatt-A#4-mf	01_Horn	Brass	flatterzunge	70	mf	5	487.65	1e-05	99.33	0.0	0.5632
Hn-flatt-A#4-pp	01_Horn	Brass	flatterzunge	70	pp	2	477.88	1e-05	73.0	0.0	1.0311
Hn-flatt-A2-ff	01_Horn	Brass	flatterzunge	45	ff	7	583.49	0.00437	483.04	0.0	1.4091
Hn-flatt-A2-mf	01_Horn	Brass	flatterzunge	45	mf	5	370.89	7e-05	140.13	0.0	0.6551
Hn-flatt-A2-pp	01_Horn	Brass	flatterzunge	45	pp	2	331.36	6e-05	141.16	0.0	0.6658
Hn-flatt-A3-ff	01_Horn	Brass	flatterzunge	57	ff	7	566.47	0.00166	375.32	0.0	1.6084
Hn-flatt-A3-mf	01_Horn	Brass	flatterzunge	57	mf	5	418.56	7e-05	138.86	0.0	0.9771
Hn-flatt-A3-pp	01_Horn	Brass	flatterzunge	57	pp	2	332.22	2e-05	138.88	0.0	1.1651
Hn-flatt-A4-ff	01_Horn	Brass	flatterzunge	69	ff	7	460.63	2e-05	105.9	0.0	0.547
Hn-flatt-A4-mf	01_Horn	Brass	flatterzunge	69	mf	5	456.2	1e-05	86.22	0.0	0.8342
Hn-flatt-A4-pp	01_Horn	Brass	flatterzunge	69	pp	2	456.59	1e-05	84.53	0.0	1.316
Hn-flatt-B2-ff	01_Horn	Brass	flatterzunge	47	ff	7	515.85	0.00021	268.14	0.0	1.0034
Hn-flatt-B2-mf	01_Horn	Brass	flatterzunge	47	mf	5	425.55	0.00013	179.46	0.0	1.1298
Hn-flatt-B2-pp	01_Horn	Brass	flatterzunge	47	pp	2	306.72	5e-05	122.38	0.0	0.7969
Hn-flatt-B3-ff	01_Horn	Brass	flatterzunge	59	ff	7	592.62	0.00256	462.65	0.0	1.685
Hn-flatt-B3-mf	01_Horn	Brass	flatterzunge	59	mf	5	447.84	2e-05	169.7	0.0	0.9593
Hn-flatt-B3-pp	01_Horn	Brass	flatterzunge	59	pp	2	342.64	1e-05	136.9	0.0	1.2506
Hn-flatt-B4-ff	01_Horn	Brass	flatterzunge	71	ff	7	553.5	2e-05	198.81	0.0	0.7297
Hn-flatt-B4-mf	01_Horn	Brass	flatterzunge	71	mf	5	509.68	1e-05	88.65	0.0	0.5571
Hn-flatt-B4-pp	01_Horn	Brass	flatterzunge	71	pp	2	504.73	0.0	73.72	0.0	1.2221
Hn-flatt-C#3-ff	01_Horn	Brass	flatterzunge	49	ff	7	472.05	0.00019	239.39	0.0	0.9206
Hn-flatt-C#3-mf	01_Horn	Brass	flatterzunge	49	mf	5	410.54	5e-05	152.08	0.0	0.8441
Hn-flatt-C#3-pp	01_Horn	Brass	flatterzunge	49	pp	2	315.7	3e-05	113.59	0.0	0.9376
Hn-flatt-C#4-ff	01_Horn	Brass	flatterzunge	61	ff	7	646.88	0.00925	665.12	0.0	2.1258
Hn-flatt-C#4-mf	01_Horn	Brass	flatterzunge	61	mf	5	437.46	2e-05	175.1	0.0	1.332
Hn-flatt-C#4-pp	01_Horn	Brass	flatterzunge	61	pp	2	371.11	1e-05	136.07	0.0	1.5899
Hn-flatt-C#5-ff	01_Horn	Brass	flatterzunge	73	ff	7	560.29	4e-05	79.99	0.0	0.4127
Hn-flatt-C#5-mf	01_Horn	Brass	flatterzunge	73	mf	5	559.74	1e-05	60.99	0.0	0.4301
Hn-flatt-C#5-pp	01_Horn	Brass	flatterzunge	73	pp	2	556.19	1e-05	25.16	0.0	1.5187
Hn-flatt-C3-ff	01_Horn	Brass	flatterzunge	48	ff	7	539.29	0.00026	293.29	0.0	1.0977
Hn-flatt-C3-mf	01_Horn	Brass	flatterzunge	48	mf	5	411.89	6e-05	150.53	0.0	0.7769
Hn-flatt-C3-pp	01_Horn	Brass	flatterzunge	48	pp	2	342.59	5e-05	128.85	0.0	0.9401
Hn-flatt-C4-ff	01_Horn	Brass	flatterzunge	60	ff	7	680.55	0.00758	562.43	0.0	2.646
Hn-flatt-C4-mf	01_Horn	Brass	flatterzunge	60	mf	5	526.97	0.00013	251.5	0.0	2.5603
Hn-flatt-C4-pp	01_Horn	Brass	flatterzunge	60	pp	2	354.7	1e-05	134.14	0.0	1.3633
Hn-flatt-C5-ff	01_Horn	Brass	flatterzunge	72	ff	7	565.75	2e-05	190.31	0.0	0.7681
Hn-flatt-C5-mf	01_Horn	Brass	flatterzunge	72	mf	5	536.85	1e-05	89.17	0.0	0.6838
Hn-flatt-C5-pp	01_Horn	Brass	flatterzunge	72	pp	2	526.11	1e-05	39.98	0.0	1.2681
Hn-flatt-D#3-ff	01_Horn	Brass	flatterzunge	51	ff	7	494.4	0.00103	334.74	0.0	1.1426
Hn-flatt-D#3-mf	01_Horn	Brass	flatterzunge	51	mf	5	378.1	6e-05	145.05	0.0	0.7176
Hn-flatt-D#3-pp	01_Horn	Brass	flatterzunge	51	pp	2	350.07	3e-05	127.1	0.0	1.5318
Hn-flatt-D#4-ff	01_Horn	Brass	flatterzunge	63	ff	7	624.67	0.00868	618.65	0.0	2.5829
Hn-flatt-D#4-mf	01_Horn	Brass	flatterzunge	63	mf	5	411.51	1e-05	154.65	0.0	0.97
Hn-flatt-D#4-pp	01_Horn	Brass	flatterzunge	63	pp	2	392.01	1e-05	143.03	0.0	1.5909
Hn-flatt-D#5-ff	01_Horn	Brass	flatterzunge	75	ff	7	634.41	2e-05	98.43	0.0	0.7842
Hn-flatt-D#5-mf	01_Horn	Brass	flatterzunge	75	mf	5	626.84	2e-05	69.99	0.0	0.7221
Hn-flatt-D#5-pp	01_Horn	Brass	flatterzunge	75	pp	2	624.57	1e-05	35.74	0.0	1.7224
Hn-flatt-D3-ff	01_Horn	Brass	flatterzunge	50	ff	7	432.08	0.00011	184.6	0.0	0.6946
Hn-flatt-D3-mf	01_Horn	Brass	flatterzunge	50	mf	5	367.99	6e-05	138.3	0.0	0.6193
Hn-flatt-D3-pp	01_Horn	Brass	flatterzunge	50	pp	2	313.55	3e-05	117.24	0.0	0.9766
Hn-flatt-D4-ff	01_Horn	Brass	flatterzunge	62	ff	7	537.08	0.00312	484.7	0.0	1.8353
Hn-flatt-D4-mf	01_Horn	Brass	flatterzunge	62	mf	5	406.46	2e-05	154.56	0.0	1.2104
Hn-flatt-D4-pp	01_Horn	Brass	flatterzunge	62	pp	2	378.37	1e-05	136.52	0.0	1.6414
Hn-flatt-D5-ff	01_Horn	Brass	flatterzunge	74	ff	7	610.68	4e-05	172.28	0.0	0.6397
Hn-flatt-D5-mf	01_Horn	Brass	flatterzunge	74	mf	5	589.61	2e-05	55.86	0.0	0.5351
Hn-flatt-D5-pp	01_Horn	Brass	flatterzunge	74	pp	2	588.26	1e-05	27.47	0.0	1.4929
Hn-flatt-E3-ff	01_Horn	Brass	flatterzunge	52	ff	7	493.56	0.00129	306.81	0.0	1.1779
Hn-flatt-E3-mf	01_Horn	Brass	flatterzunge	52	mf	5	407.97	0.00021	183.96	0.0	1.0161
Hn-flatt-E3-pp	01_Horn	Brass	flatterzunge	52	pp	2	334.32	6e-05	123.09	0.0	1.1576
Hn-flatt-E4-ff	01_Horn	Brass	flatterzunge	64	ff	7	499.07	0.00084	327.8	0.0	1.9824
Hn-flatt-E4-mf	01_Horn	Brass	flatterzunge	64	mf	5	441.02	1e-05	172.41	0.0	1.4244
Hn-flatt-E4-pp	01_Horn	Brass	flatterzunge	64	pp	2	394.05	1e-05	133.11	0.0	1.9232
Hn-flatt-E5-ff	01_Horn	Brass	flatterzunge	76	ff	7	669.91	4e-05	89.12	0.0	0.5693
Hn-flatt-E5-mf	01_Horn	Brass	flatterzunge	76	mf	5	663.87	2e-05	61.76	0.0	0.7257
Hn-flatt-E5-pp	01_Horn	Brass	flatterzunge	76	pp	2	661.97	1e-05	48.22	0.0	1.746
Hn-flatt-F#2-ff	01_Horn	Brass	flatterzunge	42	ff	7	618.19	0.0023	451.8	0.0	1.2462
Hn-flatt-F#2-mf	01_Horn	Brass	flatterzunge	42	mf	5	483.09	0.0001	193.18	0.0	0.9031
Hn-flatt-F#2-pp	01_Horn	Brass	flatterzunge	42	pp	2	355.75	5e-05	152.38	0.0	0.6374
Hn-flatt-F#3-ff	01_Horn	Brass	flatterzunge	54	ff	7	577.27	0.01308	575.09	0.0	1.5218
Hn-flatt-F#3-mf	01_Horn	Brass	flatterzunge	54	mf	5	470.38	0.00037	260.74	0.0	1.8908
Hn-flatt-F#3-pp	01_Horn	Brass	flatterzunge	54	pp	2	357.29	3e-05	119.16	0.0	1.4994
Hn-flatt-F#4-ff	01_Horn	Brass	flatterzunge	66	ff	7	458.79	0.0001	199.11	0.0	1.3109
Hn-flatt-F#4-mf	01_Horn	Brass	flatterzunge	66	mf	5	429.6	1e-05	139.57	0.0	1.0963
Hn-flatt-F#4-pp	01_Horn	Brass	flatterzunge	66	pp	2	414.03	1e-05	122.08	0.0	1.8405
Hn-flatt-F2-ff	01_Horn	Brass	flatterzunge	41	ff	7	647.64	0.00538	483.69	0.0	1.337
Hn-flatt-F2-mf	01_Horn	Brass	flatterzunge	41	mf	5	431.47	9e-05	152.46	0.0	0.7263
Hn-flatt-F2-pp	01_Horn	Brass	flatterzunge	41	pp	2	321.06	5e-05	126.5	0.0	0.8608
Hn-flatt-F3-ff	01_Horn	Brass	flatterzunge	53	ff	7	489.96	0.0008	316.65	0.0	1.0981
Hn-flatt-F3-mf	01_Horn	Brass	flatterzunge	53	mf	5	399.49	7e-05	139.37	0.0	0.6358
Hn-flatt-F3-pp	01_Horn	Brass	flatterzunge	53	pp	2	344.05	8e-05	127.87	0.0	1.0282
Hn-flatt-F4-ff	01_Horn	Brass	flatterzunge	65	ff	7	503.37	0.00055	296.87	0.0	1.8424
Hn-flatt-F4-mf	01_Horn	Brass	flatterzunge	65	mf	5	437.37	1e-05	158.49	0.0	0.9931
Hn-flatt-F4-pp	01_Horn	Brass	flatterzunge	65	pp	2	408.54	1e-05	133.85	0.0	1.9808
Hn-flatt-F5-ff	01_Horn	Brass	flatterzunge	77	ff	7	768.43	8e-05	294.91	0.0	0.7799
Hn-flatt-F5-mf	01_Horn	Brass	flatterzunge	77	mf	5	718.52	3e-05	150.1	0.0	0.8265
Hn-flatt-F5-pp	01_Horn	Brass	flatterzunge	77	pp	2	703.02	3e-05	68.58	0.0	1.5994
Hn-flatt-G#2-ff	01_Horn	Brass	flatterzunge	44	ff	7	549.31	0.00025	320.58	0.0	0.9282
Hn-flatt-G#2-mf	01_Horn	Brass	flatterzunge	44	mf	5	414.26	6e-05	144.7	0.0	0.7434
Hn-flatt-G#2-pp	01_Horn	Brass	flatterzunge	44	pp	2	340.79	4e-05	137.51	0.0	0.8086
Hn-flatt-G#3-ff	01_Horn	Brass	flatterzunge	56	ff	7	499.52	0.00047	281.03	0.0	1.1072
Hn-flatt-G#3-mf	01_Horn	Brass	flatterzunge	56	mf	5	422.96	4e-05	130.91	0.0	0.9594
Hn-flatt-G#3-pp	01_Horn	Brass	flatterzunge	56	pp	2	364.62	3e-05	130.32	0.0	1.2702
Hn-flatt-G#4-ff	01_Horn	Brass	flatterzunge	68	ff	7	474.34	9e-05	223.69	0.0	1.3635
Hn-flatt-G#4-mf	01_Horn	Brass	flatterzunge	68	mf	5	449.79	0.0	117.99	0.0	0.9345
Hn-flatt-G#4-pp	01_Horn	Brass	flatterzunge	68	pp	2	436.49	0.0	91.01	0.0	1.6282
Hn-flatt-G2-ff	01_Horn	Brass	flatterzunge	43	ff	7	588.82	0.00208	435.34	0.0	1.1775
Hn-flatt-G2-mf	01_Horn	Brass	flatterzunge	43	mf	5	427.7	0.00014	186.74	0.0	0.7788
Hn-flatt-G2-pp	01_Horn	Brass	flatterzunge	43	pp	2	354.16	5e-05	145.1	0.0	0.8752
Hn-flatt-G3-ff	01_Horn	Brass	flatterzunge	55	ff	7	499.73	0.00049	291.86	0.0	1.0719
Hn-flatt-G3-mf	01_Horn	Brass	flatterzunge	55	mf	5	409.3	7e-05	153.46	0.0	0.9782
Hn-flatt-G3-pp	01_Horn	Brass	flatterzunge	55	pp	2	356.68	4e-05	126.79	0.0	1.4501
Hn-flatt-G4-ff	01_Horn	Brass	flatterzunge	67	ff	7	456.24	7e-05	214.11	0.0	1.2816
Hn-flatt-G4-mf	01_Horn	Brass	flatterzunge	67	mf	5	417.31	0.0	100.86	0.0	1.0924
Hn-flatt-G4-pp	01_Horn	Brass	flatterzunge	67	pp	2	409.25	0.0	80.16	0.0	1.6164
Hn-flatt_stopped-A#2-mf	01_Horn	Brass	flatterzunge-stopped	46	mf	5	260.0	0.00226	256.67	0.0	2.0998
Hn-flatt_stopped-A#3-mf	01_Horn	Brass	flatterzunge-stopped	58	mf	5	308.56	0.00104	188.1	0.0	1.0835
Hn-flatt_stopped-A#4-mf	01_Horn	Brass	flatterzunge-stopped	70	mf	5	463.88	0.00016	64.96	0.0	0.9493
Hn-flatt_stopped-A2-mf	01_Horn	Brass	flatterzunge-stopped	45	mf	5	206.74	0.00125	203.67	0.0	1.4402
Hn-flatt_stopped-A3-mf	01_Horn	Brass	flatterzunge-stopped	57	mf	5	282.0	0.00073	161.46	0.0	1.0187
Hn-flatt_stopped-A4-mf	01_Horn	Brass	flatterzunge-stopped	69	mf	5	438.84	0.00014	65.13	0.0	1.0634
Hn-flatt_stopped-B2-mf	01_Horn	Brass	flatterzunge-stopped	47	mf	5	249.72	0.00087	197.06	0.0	1.5861
Hn-flatt_stopped-B3-mf	01_Horn	Brass	flatterzunge-stopped	59	mf	5	314.6	0.0007	165.16	0.0	1.0044
Hn-flatt_stopped-B4-mf	01_Horn	Brass	flatterzunge-stopped	71	mf	5	492.58	0.00028	90.62	0.0	0.8092
Hn-flatt_stopped-C#2-mf	01_Horn	Brass	flatterzunge-stopped	37	mf	5	84.52	0.00061	152.59	0.0	0.6169
Hn-flatt_stopped-C#3-mf	01_Horn	Brass	flatterzunge-stopped	49	mf	5	233.05	0.00109	192.89	0.0	1.7873
Hn-flatt_stopped-C#4-mf	01_Horn	Brass	flatterzunge-stopped	61	mf	5	321.35	0.00055	145.56	0.0	1.0224
Hn-flatt_stopped-C#5-mf	01_Horn	Brass	flatterzunge-stopped	73	mf	5	559.1	0.00028	96.9	0.0	1.2815
Hn-flatt_stopped-C2-mf	01_Horn	Brass	flatterzunge-stopped	36	mf	5	131.45	0.00066	193.78	0.0	1.3069
Hn-flatt_stopped-C3-mf	01_Horn	Brass	flatterzunge-stopped	48	mf	5	247.07	0.00096	195.42	0.0	1.469
Hn-flatt_stopped-C4-mf	01_Horn	Brass	flatterzunge-stopped	60	mf	5	332.26	0.00086	174.64	0.0	1.0961
Hn-flatt_stopped-C5-mf	01_Horn	Brass	flatterzunge-stopped	72	mf	5	529.92	0.00062	145.08	0.0	0.9838
Hn-flatt_stopped-D#2-mf	01_Horn	Brass	flatterzunge-stopped	39	mf	5	157.76	0.00076	190.25	0.0	1.2098
Hn-flatt_stopped-D#3-mf	01_Horn	Brass	flatterzunge-stopped	51	mf	5	243.66	0.0008	176.85	0.0	1.1393
Hn-flatt_stopped-D#4-mf	01_Horn	Brass	flatterzunge-stopped	63	mf	5	351.26	0.00026	131.76	0.0	1.0673
Hn-flatt_stopped-D#5-mf	01_Horn	Brass	flatterzunge-stopped	75	mf	5	628.26	0.00013	95.95	0.0	1.5215
Hn-flatt_stopped-D2-mf	01_Horn	Brass	flatterzunge-stopped	38	mf	5	167.13	0.0008	210.88	0.0	1.1981
Hn-flatt_stopped-D3-mf	01_Horn	Brass	flatterzunge-stopped	50	mf	5	234.1	0.00064	168.02	0.0	1.0441
Hn-flatt_stopped-D4-mf	01_Horn	Brass	flatterzunge-stopped	62	mf	5	323.93	0.0005	134.63	0.0	1.2291
Hn-flatt_stopped-D5-mf	01_Horn	Brass	flatterzunge-stopped	74	mf	5	594.86	0.00029	116.67	0.0	1.6239
Hn-flatt_stopped-E2-mf	01_Horn	Brass	flatterzunge-stopped	40	mf	5	173.0	0.00057	178.59	0.0	1.5411
Hn-flatt_stopped-E3-mf	01_Horn	Brass	flatterzunge-stopped	52	mf	5	246.71	0.00081	178.37	0.0	1.0369
Hn-flatt_stopped-E4-mf	01_Horn	Brass	flatterzunge-stopped	64	mf	5	356.17	0.00032	121.87	0.0	1.1455
Hn-flatt_stopped-E5-mf	01_Horn	Brass	flatterzunge-stopped	76	mf	5	661.58	0.00012	75.43	0.0	1.573
Hn-flatt_stopped-F#2-mf	01_Horn	Brass	flatterzunge-stopped	42	mf	5	145.68	0.00048	148.59	0.0	1.1734
Hn-flatt_stopped-F#3-mf	01_Horn	Brass	flatterzunge-stopped	54	mf	5	268.83	0.00109	185.09	0.0	1.1056
Hn-flatt_stopped-F#4-mf	01_Horn	Brass	flatterzunge-stopped	66	mf	5	389.62	0.00026	116.03	0.0	1.2931
Hn-flatt_stopped-F2-mf	01_Horn	Brass	flatterzunge-stopped	41	mf	5	159.96	0.00068	178.84	0.0	1.403
Hn-flatt_stopped-F3-mf	01_Horn	Brass	flatterzunge-stopped	53	mf	5	272.86	0.0008	181.86	0.0	1.4414
Hn-flatt_stopped-F4-mf	01_Horn	Brass	flatterzunge-stopped	65	mf	5	370.06	0.00023	114.03	0.0	1.1359
Hn-flatt_stopped-F5-mf	01_Horn	Brass	flatterzunge-stopped	77	mf	5	579.85	0.00033	273.12	0.0	1.6287
Hn-flatt_stopped-G#2-mf	01_Horn	Brass	flatterzunge-stopped	44	mf	5	211.8	0.00128	210.95	0.0	1.3656
Hn-flatt_stopped-G#3-mf	01_Horn	Brass	flatterzunge-stopped	56	mf	5	305.29	0.0009	177.15	0.0	1.2516
Hn-flatt_stopped-G#4-mf	01_Horn	Brass	flatterzunge-stopped	68	mf	5	417.58	0.00014	65.53	0.0	1.192
Hn-flatt_stopped-G2-mf	01_Horn	Brass	flatterzunge-stopped	43	mf	5	209.41	0.00081	199.16	0.0	1.3921
Hn-flatt_stopped-G3-mf	01_Horn	Brass	flatterzunge-stopped	55	mf	5	280.89	0.00136	201.67	0.0	0.943
Hn-flatt_stopped-G4-mf	01_Horn	Brass	flatterzunge-stopped	67	mf	5	396.05	0.00019	82.07	0.0	1.1648
Hn-flatt_to_ord-A#2-f	01_Horn	Brass	flatterzunge-to-ordinario	46	f	6	387.43	7e-05	141.47	0.0	1.4278
Hn-flatt_to_ord-A#3-f	01_Horn	Brass	flatterzunge-to-ordinario	58	f	6	432.39	2e-05	156.67	0.0	1.5118
Hn-flatt_to_ord-A#4-f	01_Horn	Brass	flatterzunge-to-ordinario	70	f	6	468.93	1e-05	40.34	0.0	1.0634
Hn-flatt_to_ord-A2-f	01_Horn	Brass	flatterzunge-to-ordinario	45	f	6	386.33	7e-05	140.25	0.0	1.4998
Hn-flatt_to_ord-A3-f	01_Horn	Brass	flatterzunge-to-ordinario	57	f	6	432.09	2e-05	153.01	0.0	1.5967
Hn-flatt_to_ord-A4-f	01_Horn	Brass	flatterzunge-to-ordinario	69	f	6	446.94	3e-05	59.87	0.0	0.8732
Hn-flatt_to_ord-B1-f	01_Horn	Brass	flatterzunge-to-ordinario	35	f	6	405.5	3e-05	134.54	0.0	1.0375
Hn-flatt_to_ord-B2-f	01_Horn	Brass	flatterzunge-to-ordinario	47	f	6	391.55	8e-05	140.18	0.0	1.4578
Hn-flatt_to_ord-B3-f	01_Horn	Brass	flatterzunge-to-ordinario	59	f	6	428.64	3e-05	158.39	0.0	1.4523
Hn-flatt_to_ord-B4-f	01_Horn	Brass	flatterzunge-to-ordinario	71	f	6	495.1	1e-05	29.39	0.0	1.2444
Hn-flatt_to_ord-C#2-f	01_Horn	Brass	flatterzunge-to-ordinario	37	f	6	396.81	4e-05	132.48	0.0	0.7789
Hn-flatt_to_ord-C#3-f	01_Horn	Brass	flatterzunge-to-ordinario	49	f	6	386.09	7e-05	138.74	0.0	1.2621
Hn-flatt_to_ord-C#4-f	01_Horn	Brass	flatterzunge-to-ordinario	61	f	6	416.34	2e-05	156.71	0.0	1.2376
Hn-flatt_to_ord-C#5-f	01_Horn	Brass	flatterzunge-to-ordinario	73	f	6	555.84	2e-05	40.31	0.0	0.7482
Hn-flatt_to_ord-C2-f	01_Horn	Brass	flatterzunge-to-ordinario	36	f	6	403.6	4e-05	134.37	0.0	0.7872
Hn-flatt_to_ord-C3-f	01_Horn	Brass	flatterzunge-to-ordinario	48	f	6	388.68	7e-05	140.07	0.0	1.3006
Hn-flatt_to_ord-C4-f	01_Horn	Brass	flatterzunge-to-ordinario	60	f	6	421.85	2e-05	157.9	0.0	1.3235
Hn-flatt_to_ord-C5-f	01_Horn	Brass	flatterzunge-to-ordinario	72	f	6	524.62	1e-05	33.16	0.0	0.9658
Hn-flatt_to_ord-D#2-f	01_Horn	Brass	flatterzunge-to-ordinario	39	f	6	439.97	3e-05	138.12	0.0	1.0518
Hn-flatt_to_ord-D#3-f	01_Horn	Brass	flatterzunge-to-ordinario	51	f	6	442.18	0.00015	190.68	0.0	1.2801
Hn-flatt_to_ord-D#4-f	01_Horn	Brass	flatterzunge-to-ordinario	63	f	6	413.12	4e-05	158.21	0.0	1.5841
Hn-flatt_to_ord-D#5-f	01_Horn	Brass	flatterzunge-to-ordinario	75	f	6	623.4	2e-05	52.67	0.0	1.3211
Hn-flatt_to_ord-D2-f	01_Horn	Brass	flatterzunge-to-ordinario	38	f	6	443.65	3e-05	140.58	0.0	0.9615
Hn-flatt_to_ord-D3-f	01_Horn	Brass	flatterzunge-to-ordinario	50	f	6	435.71	0.00014	186.38	0.0	1.2219
Hn-flatt_to_ord-D4-f	01_Horn	Brass	flatterzunge-to-ordinario	62	f	6	415.36	4e-05	165.51	0.0	1.6032
Hn-flatt_to_ord-D5-f	01_Horn	Brass	flatterzunge-to-ordinario	74	f	6	590.34	3e-05	62.02	0.0	1.1654
Hn-flatt_to_ord-E2-f	01_Horn	Brass	flatterzunge-to-ordinario	40	f	6	436.52	3e-05	144.8	0.0	0.8606
Hn-flatt_to_ord-E3-f	01_Horn	Brass	flatterzunge-to-ordinario	52	f	6	431.25	0.00013	180.7	0.0	1.1311
Hn-flatt_to_ord-E4-f	01_Horn	Brass	flatterzunge-to-ordinario	64	f	6	422.83	3e-05	154.48	0.0	1.5241
Hn-flatt_to_ord-F#2-f	01_Horn	Brass	flatterzunge-to-ordinario	42	f	6	466.44	0.00031	198.58	0.0	1.058
Hn-flatt_to_ord-F#3-f	01_Horn	Brass	flatterzunge-to-ordinario	54	f	6	408.62	7e-05	134.72	0.0	1.3515
Hn-flatt_to_ord-F#4-f	01_Horn	Brass	flatterzunge-to-ordinario	66	f	6	452.68	3e-05	178.54	0.0	1.2657
Hn-flatt_to_ord-F2-f	01_Horn	Brass	flatterzunge-to-ordinario	41	f	6	430.44	2e-05	142.68	0.0	0.853
Hn-flatt_to_ord-F3-f	01_Horn	Brass	flatterzunge-to-ordinario	53	f	6	425.8	0.00011	169.3	0.0	1.0786
Hn-flatt_to_ord-F4-f	01_Horn	Brass	flatterzunge-to-ordinario	65	f	6	427.66	2e-05	147.89	0.0	1.4806
Hn-flatt_to_ord-G#2-f	01_Horn	Brass	flatterzunge-to-ordinario	44	f	6	463.89	0.00028	189.0	0.0	0.9991
Hn-flatt_to_ord-G#3-f	01_Horn	Brass	flatterzunge-to-ordinario	56	f	6	426.62	6e-05	126.09	0.0	1.3223
Hn-flatt_to_ord-G#4-f	01_Horn	Brass	flatterzunge-to-ordinario	68	f	6	489.48	2e-05	171.68	0.0	1.3733
Hn-flatt_to_ord-G2-f	01_Horn	Brass	flatterzunge-to-ordinario	43	f	6	467.57	0.00032	197.5	0.0	1.1227
Hn-flatt_to_ord-G3-f	01_Horn	Brass	flatterzunge-to-ordinario	55	f	6	418.14	7e-05	126.68	0.0	1.4494
Hn-flatt_to_ord-G4-f	01_Horn	Brass	flatterzunge-to-ordinario	67	f	6	456.22	3e-05	159.27	0.0	1.362
Hn-fortepiano-A#1-fp	01_Horn	Brass	fortepiano	34	mf	0	466.94	3e-05	172.98	0.0	0.2489
Hn-fortepiano-A#2-fp	01_Horn	Brass	fortepiano	46	mf	0	621.51	0.00246	496.42	0.0	1.4957
Hn-fortepiano-A#3-fp	01_Horn	Brass	fortepiano	58	mf	0	476.0	1e-05	195.34	0.0	0.4287
Hn-fortepiano-A#4-fp	01_Horn	Brass	fortepiano	70	mf	0	479.83	1e-05	95.38	0.0	0.6242
Hn-fortepiano-A1-fp	01_Horn	Brass	fortepiano	33	mf	0	377.86	0.00017	123.49	0.0	0.1197
Hn-fortepiano-A2-fp	01_Horn	Brass	fortepiano	45	mf	0	750.75	0.01624	924.45	0.0	1.4368
Hn-fortepiano-A3-fp	01_Horn	Brass	fortepiano	57	mf	0	525.43	6e-05	330.84	0.0	0.7933
Hn-fortepiano-A4-fp	01_Horn	Brass	fortepiano	69	mf	0	465.9	1e-05	131.33	0.0	0.5044
Hn-fortepiano-B1-fp	01_Horn	Brass	fortepiano	35	mf	0	475.78	3e-05	176.47	0.0	0.2419
Hn-fortepiano-B2-fp	01_Horn	Brass	fortepiano	47	mf	0	619.38	0.00228	500.72	0.0	1.428
Hn-fortepiano-B3-fp	01_Horn	Brass	fortepiano	59	mf	0	476.29	1e-05	195.19	0.0	0.3975
Hn-fortepiano-B4-fp	01_Horn	Brass	fortepiano	71	mf	0	509.7	1e-05	102.88	0.0	0.5833
Hn-fortepiano-C#2-fp	01_Horn	Brass	fortepiano	37	mf	0	472.89	2e-05	173.19	0.0	0.223
Hn-fortepiano-C#3-fp	01_Horn	Brass	fortepiano	49	mf	0	609.3	0.00172	492.14	0.0	1.2979
Hn-fortepiano-C#4-fp	01_Horn	Brass	fortepiano	61	mf	0	467.74	1e-05	196.43	0.0	0.3197
Hn-fortepiano-C#5-fp	01_Horn	Brass	fortepiano	73	mf	0	583.55	3e-05	157.78	0.0	0.5066
Hn-fortepiano-C2-fp	01_Horn	Brass	fortepiano	36	mf	0	473.42	2e-05	176.41	0.0	0.2855
Hn-fortepiano-C3-fp	01_Horn	Brass	fortepiano	48	mf	0	618.78	0.00223	505.11	0.0	1.3945
Hn-fortepiano-C4-fp	01_Horn	Brass	fortepiano	60	mf	0	474.46	1e-05	196.01	0.0	0.3632
Hn-fortepiano-C5-fp	01_Horn	Brass	fortepiano	72	mf	0	538.64	2e-05	114.3	0.0	0.6185
Hn-fortepiano-D#2-fp	01_Horn	Brass	fortepiano	39	mf	0	634.59	0.00378	450.68	0.0	1.3306
Hn-fortepiano-D#3-fp	01_Horn	Brass	fortepiano	51	mf	0	771.74	0.00322	777.76	0.0	1.7986
Hn-fortepiano-D#4-fp	01_Horn	Brass	fortepiano	63	mf	0	489.62	4e-05	342.93	0.0	0.8263
Hn-fortepiano-D#5-fp	01_Horn	Brass	fortepiano	75	mf	0	709.36	5e-05	380.78	0.0	0.5814
Hn-fortepiano-D2-fp	01_Horn	Brass	fortepiano	38	mf	0	468.77	2e-05	167.38	0.0	0.2199
Hn-fortepiano-D3-fp	01_Horn	Brass	fortepiano	50	mf	0	602.36	0.00147	478.3	0.0	1.2244
Hn-fortepiano-D4-fp	01_Horn	Brass	fortepiano	62	mf	0	458.16	1e-05	194.45	0.0	0.2838
Hn-fortepiano-D5-fp	01_Horn	Brass	fortepiano	74	mf	0	628.95	3e-05	194.09	0.0	0.4192
Hn-fortepiano-E2-fp	01_Horn	Brass	fortepiano	40	mf	0	644.38	0.00397	461.57	0.0	1.3831
