id,instrument,family,x,y,pitch,dynamic,spectral_complexity,spectral_center,technique
Acc-register_combination-E2-mf,01_Accordion,Keyboards,3.7585356,13.903657,40.0,mf,0.00014,720.92,combination-of-registers
Acc-register_combination-A4-mf,01_Accordion,Keyboards,1.3922831,6.2766023,69.0,mf,0.0,1110.46,combination-of-registers
Acc-backwards-F#4-ppff,01_Accordion,Keyboards,-1.3641598,10.527837,66.0,mf,6e-05,561.18,backwards
Acc-ord-A#5-ff,01_Accordion,Keyboards,-2.9024923,-2.5985293,82.0,ff,1e-05,1485.26,ordinario
Acc-ord-E2-mf,01_Accordion,Keyboards,3.6899288,13.864034,40.0,mf,0.00029,739.11,ordinario
Acc-stacc-B1-mf,01_Accordion,Keyboards,0.56248164,18.978819,35.0,mf,0.00028,359.39,staccato
Acc-ord-F#5-ff,01_Accordion,Keyboards,0.5882792,-3.3800094,78.0,ff,6e-05,2346.64,ordinario
Acc-cresc-A#4-ppff,01_Accordion,Keyboards,0.72434455,0.29050952,70.0,mf,3e-05,1553.25,crescendo
Acc-ord-C6-mf,01_Accordion,Keyboards,1.1287447,2.703131,84.0,mf,0.0,1109.61,ordinario
Acc-cresc_to_decr-F5-ppmfpp,01_Accordion,Keyboards,0.3071087,2.9321542,77.0,mf,0.0,1247.84,crescendo-to-decrescendo
Acc-cresc_to_decr-D#3-ppmfpp,01_Accordion,Keyboards,-0.10080347,8.732916,51.0,mf,0.00015,954.24,crescendo-to-decrescendo
Acc-cresc_to_decr-G#3-ppmfpp,01_Accordion,Keyboards,0.15749419,8.609555,56.0,mf,3e-05,748.26,crescendo-to-decrescendo
Acc-register_combination_double-A#2-mf,01_Accordion,Keyboards,2.7152588,10.755289,46.0,mf,0.00052,754.48,combination-of-registers-dbl
Acc-ord-F2-mf,01_Accordion,Keyboards,3.6497443,13.873963,41.0,mf,0.00053,710.58,ordinario
Acc-ord-G#1-ff,01_Accordion,Keyboards,-7.5822215,0.9452213,32.0,ff,0.00189,622.9,ordinario
Acc-backwards-C#2-ppff,01_Accordion,Keyboards,2.1082473,14.152602,37.0,mf,0.00023,647.08,backwards
Acc-stacc-D2-mf,01_Accordion,Keyboards,1.6654055,15.061492,38.0,mf,0.0001,473.04,staccato
Acc-register_combination_double-A#3-mf,01_Accordion,Keyboards,1.5468007,6.8386006,58.0,mf,0.0001,1099.94,combination-of-registers-dbl
Acc-cresc_to_decr-F2-ppmfpp,01_Accordion,Keyboards,3.4754915,13.784636,41.0,mf,0.00061,819.14,crescendo-to-decrescendo
Acc-cresc-G3-ppff,01_Accordion,Keyboards,1.9672552,11.414773,55.0,mf,9e-05,545.35,crescendo
Acc-ord-C#8-pp,01_Accordion,Keyboards,12.190052,1.4686829,109.0,pp,1e-05,4459.93,ordinario
Acc-register_combination-A5-mf,01_Accordion,Keyboards,1.2063723,2.843751,81.0,mf,0.0,1013.9,combination-of-registers
Acc-backwards-G#1-ppff,01_Accordion,Keyboards,1.0158248,14.991325,32.0,mf,0.00115,665.42,backwards
Acc-ord-A#4-mf,01_Accordion,Keyboards,-0.41464204,6.511831,70.0,mf,0.0,752.63,ordinario
Acc-ord-A6-ff,01_Accordion,Keyboards,1.103894,-3.4479423,93.0,ff,7e-05,3011.38,ordinario
Acc-backwards-C7-ppff,01_Accordion,Keyboards,2.6942618,-3.647462,96.0,mf,0.00037,2873.95,backwards
Acc-cresc_to_decr-G#4-ppmfpp,01_Accordion,Keyboards,-1.7502518,6.8457174,68.0,mf,1e-05,843.2,crescendo-to-decrescendo
Acc-ord-A4-mf,01_Accordion,Keyboards,1.409536,6.255815,69.0,mf,0.0,1152.68,ordinario
Acc-ord-F2-ff,01_Accordion,Keyboards,-7.487914,0.881621,41.0,ff,0.00212,719.94,ordinario
Acc-cresc_to_decr-D6-ppmfpp,01_Accordion,Keyboards,-0.65894663,0.08252978,86.0,mf,1e-05,1720.49,crescendo-to-decrescendo
Acc-ord-B1-mf,01_Accordion,Keyboards,3.498236,14.122992,35.0,mf,0.00093,622.67,ordinario
Acc-register_combination_double-F3-mf,01_Accordion,Keyboards,2.6881394,10.6926365,53.0,mf,9e-05,806.45,combination-of-registers-dbl
Acc-ord-E1-mf,01_Accordion,Keyboards,3.5688305,14.176952,28.0,mf,0.00044,624.22,ordinario
Acc-stacc-F#7-mf,01_Accordion,Keyboards,4.6471157,-4.00062,102.0,mf,0.00827,3779.33,staccato
Acc-stacc-E4-mf,01_Accordion,Keyboards,-2.0727057,10.344852,64.0,mf,4e-05,513.91,staccato
Acc-cresc-C6-ppff,01_Accordion,Keyboards,2.1696842,-2.7179892,84.0,mf,0.00055,2281.23,crescendo
Acc-stacc-B4-mf,01_Accordion,Keyboards,-1.0394546,4.872059,71.0,mf,2e-05,1040.4,staccato
Acc-fortepiano-G5-fp,01_Accordion,Keyboards,1.7287966,-1.9272033,79.0,mf,0.00018,2092.54,fortepiano
Acc-ord-D3-mf,01_Accordion,Keyboards,1.3870616,7.0336933,50.0,mf,0.00012,1103.63,ordinario
Acc-ord-F4-ff,01_Accordion,Keyboards,-5.8759646,-0.67896104,65.0,ff,3e-05,925.31,ordinario
Acc-fortepiano-F#1-fp,01_Accordion,Keyboards,0.5875845,19.374218,30.0,mf,0.0026,549.8,fortepiano
Acc-ord-A#7-pp,01_Accordion,Keyboards,12.195621,1.4747726,106.0,pp,0.00062,4489.94,ordinario
Acc-register_combination_double-F#2-mf,01_Accordion,Keyboards,3.6047823,13.812712,42.0,mf,0.00029,850.08,combination-of-registers-dbl
Acc-ord-F#7-mf,01_Accordion,Keyboards,4.1127124,-3.9231794,102.0,mf,6e-05,3236.4,ordinario
Acc-cresc_to_decr-G#2-ppmfpp,01_Accordion,Keyboards,0.8168429,8.456389,44.0,mf,0.0002,983.86,crescendo-to-decrescendo
Acc-register_combination_double-D#2-mf,01_Accordion,Keyboards,3.9197645,13.875123,39.0,mf,0.00449,1340.25,combination-of-registers-dbl
Acc-cresc-F#5-ppff,01_Accordion,Keyboards,-4.307416,6.654536,78.0,mf,2e-05,777.53,crescendo
Acc-stacc-D7-mf,01_Accordion,Keyboards,2.1111517,-2.959084,98.0,mf,0.00186,2416.58,staccato
Acc-register_combination-A#1-mf,01_Accordion,Keyboards,3.9056697,13.881406,34.0,mf,0.00124,970.78,combination-of-registers
Acc-ord-F3-pp,01_Accordion,Keyboards,12.6013365,5.861271,53.0,pp,0.00022,1139.1,ordinario
Acc-ord-E5-pp,01_Accordion,Keyboards,12.960515,2.8523157,76.0,pp,3e-05,1827.67,ordinario
Acc-register_combination-D2-mf,01_Accordion,Keyboards,3.8547165,13.887399,38.0,mf,0.00118,906.87,combination-of-registers
Acc-register_combination-E6-mf,01_Accordion,Keyboards,3.6545465,-2.7120583,88.0,mf,2e-05,2786.46,combination-of-registers
Acc-ord-F4-mf,01_Accordion,Keyboards,1.5763807,6.506879,65.0,mf,5e-05,1051.86,ordinario
Acc-register_combination-C#5-mf,01_Accordion,Keyboards,-0.6696833,6.340537,73.0,mf,0.0,818.64,combination-of-registers
Acc-ord-A3-mf,01_Accordion,Keyboards,1.8063928,10.53118,57.0,mf,0.0,735.6,ordinario
Acc-register_combination-C#2-mf,01_Accordion,Keyboards,3.3487022,14.126257,37.0,mf,0.00026,600.52,combination-of-registers
Acc-fortepiano-D#7-fp,01_Accordion,Keyboards,2.700222,-3.6696587,99.0,mf,0.0019,2970.99,fortepiano
Acc-stacc-A#5-mf,01_Accordion,Keyboards,-1.2810731,1.6616764,82.0,mf,2e-05,1382.53,staccato
Acc-stacc-C#6-mf,01_Accordion,Keyboards,3.0575805,-1.9453639,85.0,mf,1e-05,2243.05,staccato
Acc-ord-A#6-p,01_Accordion,Keyboards,12.849397,2.4320364,94.0,p,9e-05,2151.42,ordinario
Acc-stacc-G#2-mf,01_Accordion,Keyboards,2.4179904,13.586908,44.0,mf,0.0001,549.94,staccato
Acc-backwards-A6-ppff,01_Accordion,Keyboards,1.7401197,-2.8995953,93.0,mf,0.00029,2182.44,backwards
Acc-backwards-E3-ppff,01_Accordion,Keyboards,0.70870566,8.861709,52.0,mf,0.0002,758.47,backwards
Acc-backwards-E2-ppff,01_Accordion,Keyboards,2.131932,14.032853,40.0,mf,0.00037,686.54,backwards
Acc-register_combination_double-D2-mf,01_Accordion,Keyboards,3.8457203,13.890569,38.0,mf,0.004,742.78,combination-of-registers-dbl
Acc-ord-G2-pp,01_Accordion,Keyboards,12.275065,8.97591,43.0,pp,8e-05,643.09,ordinario
Acc-ord-E3-mf,01_Accordion,Keyboards,2.1595955,11.023916,52.0,mf,6e-05,819.97,ordinario
Acc-fortepiano-B6-fp,01_Accordion,Keyboards,2.1888354,-2.9497786,95.0,mf,3e-05,2438.21,fortepiano
Acc-register_combination_double-F#4-mf,01_Accordion,Keyboards,1.8880419,9.635166,66.0,mf,1e-05,696.23,combination-of-registers-dbl
Acc-ord-C#3-pp,01_Accordion,Keyboards,12.405156,8.696004,49.0,pp,3e-05,531.55,ordinario
Acc-ord-C#7-ff,01_Accordion,Keyboards,3.666958,-3.8048062,97.0,ff,8e-05,3056.58,ordinario
Acc-register_combination_double-F#3-mf,01_Accordion,Keyboards,1.8847488,11.096206,54.0,mf,3e-05,736.85,combination-of-registers-dbl
Acc-ord-C4-mf,01_Accordion,Keyboards,1.6357964,6.8052263,60.0,mf,0.00015,1065.81,ordinario
Acc-ord-C6-pp,01_Accordion,Keyboards,12.792526,4.5870214,84.0,pp,1e-05,1106.94,ordinario
Acc-cresc-F7-ppff,01_Accordion,Keyboards,2.5786579,-3.6348622,101.0,mf,0.00026,2671.94,crescendo
Acc-ord-F#4-ff,01_Accordion,Keyboards,-6.2725997,-0.21713991,66.0,ff,1e-05,710.78,ordinario
Acc-ord-A#2-ff,01_Accordion,Keyboards,-7.4346285,0.8341218,46.0,ff,0.0001,602.24,ordinario
Acc-backwards-B4-ppff,01_Accordion,Keyboards,-1.3216046,5.2017264,71.0,mf,0.00031,1006.76,backwards
Acc-ord-A7-ff,01_Accordion,Keyboards,4.874047,-4.6576667,105.0,ff,0.0,3566.64,ordinario
Fl-ord-C6-pp,01_Flute,Winds,13.626196,4.197918,84.0,pp,1e-05,1058.82,ordinario
Fl-aeolian+ord-C5-mf,01_Flute,Winds,-4.215042,8.028374,72.0,mf,0.00017,540.15,aeolian-and-ordinario
Fl-discolored_fingering-G4-mf,01_Flute,Winds,-5.1597214,9.888617,67.0,mf,3e-05,395.5,discolored-fingering
Fl-trill_min2nd-D#4-mf,01_Flute,Winds,-5.093662,10.6303425,63.0,mf,0.00015,455.36,trill-minor-second-up
Fl-cresc_to_decr-C#4-ppmfpp,01_Flute,Winds,-5.1271605,11.009155,61.0,mf,0.00025,505.27,crescendo-to-decrescendo
Fl-aeolian+ord-E5-ff,01_Flute,Winds,-4.07728,-2.485338,76.0,ff,0.00028,1026.49,aeolian-and-ordinario
Fl-flatt_to_ord-B4-mf,01_Flute,Winds,-4.4924603,8.1736555,71.0,mf,0.0002,532.67,flatterzunge-to-ordinario
Fl-fortepiano-G#4-fp,01_Flute,Winds,-4.751933,9.237875,68.0,mf,0.00012,518.38,fortepiano
Fl-flatt-A#5-pp,01_Flute,Winds,13.794381,4.464996,82.0,pp,0.00096,938.54,flatterzunge
Fl-lasting_half_sec-C7-mf,01_Flute,Winds,1.1958662,-2.9170988,96.0,mf,0.00084,2199.77,note-lasting
Fl-flatt-B3-mf,01_Flute,Winds,-5.4033732,11.800515,59.0,mf,0.00266,333.08,flatterzunge
Fl-ord-G#6-pp,01_Flute,Winds,13.128174,2.7035103,92.0,pp,0.00016,1669.8,ordinario
Fl-aeolian_to_ord-C#5-mf,01_Flute,Winds,-4.4066725,7.402305,73.0,mf,9e-05,586.48,aeolian-to-ordinario
Fl-aeolian+ord-F6-ff,01_Flute,Winds,-3.1935544,-2.8705382,89.0,ff,0.00011,1423.34,aeolian-and-ordinario
Fl-lasting_half_sec-D#5-mf,01_Flute,Winds,-4.364198,6.996609,75.0,mf,9e-05,672.0,note-lasting
Fl-whistle_tone-C6-pp,01_Flute,Winds,13.691505,3.8742268,84.0,pp,0.00022,1150.36,whistle-tones
Fl-stacc-E6-mf,01_Flute,Winds,-0.35862464,1.5534252,88.0,mf,0.00026,1326.39,staccato
Fl-stacc-C#5-mf,01_Flute,Winds,-4.3617296,7.389245,73.0,mf,0.00016,619.5,staccato
Fl-ord_to_aeolian-A#6-mf,01_Flute,Winds,2.783846,-2.6612742,94.0,mf,0.02675,2842.09,ordinario-to-aeolian
Fl-trill_min2nd-F4-mf,01_Flute,Winds,-4.984827,10.41241,65.0,mf,0.00017,522.2,trill-minor-second-up
Fl-decr-F#4-ffpp,01_Flute,Winds,-1.9059844,7.9500904,66.0,mf,0.00036,822.56,decrescendo
Fl-ord_to_aeolian-A6-mf,01_Flute,Winds,-0.94291204,0.17129622,93.0,mf,0.01791,1899.99,ordinario-to-aeolian
Fl-trill_min2nd-D#5-mf,01_Flute,Winds,-4.441906,6.9164214,75.0,mf,0.0001,721.63,trill-minor-second-up
Fl-sfz-G#4-f,01_Flute,Winds,5.480745,5.772992,68.0,f,0.00017,761.87,sforzando
Fl-ord-A#6-pp,01_Flute,Winds,13.054455,2.6627262,94.0,pp,0.00021,1873.36,ordinario
Fl-flatt-E6-mf,01_Flute,Winds,-1.0180411,1.3897555,88.0,mf,0.00049,1325.32,flatterzunge
Fl-aeolian+ord-E5-pp,01_Flute,Winds,13.595816,4.6186976,76.0,pp,0.00023,1033.33,aeolian-and-ordinario
Fl-flatt-D#5-mf,01_Flute,Winds,-4.4174514,7.0548716,75.0,mf,0.00024,640.65,flatterzunge
Fl-aeolian+ord-D#6-ff,01_Flute,Winds,-3.2651627,-2.840169,87.0,ff,8e-05,1249.29,aeolian-and-ordinario
Fl-lasting_one_sec-B4-mf,01_Flute,Winds,-4.439405,8.113629,71.0,mf,4e-05,570.88,note-lasting
Fl-play+sing-B4_C4-mf,01_Flute,Winds,2.3059947,9.738455,71.0,mf,0.00071,666.26,play-and-sing
Fl-flatt-G#5-pp,01_Flute,Winds,13.869152,4.746952,80.0,pp,0.00064,838.33,flatterzunge
Fl-flatt-C6-pp,01_Flute,Winds,13.712533,4.1670957,84.0,pp,0.00059,1080.6,flatterzunge
Fl-discolored_fingering-C6-mf,01_Flute,Winds,-2.3081114,2.7454257,84.0,mf,0.0002,1054.55,discolored-fingering
Fl-harm_fingering-A6-f,01_Flute,Winds,0.4311082,-2.5098562,93.0,f,0.00027,1783.23,harmonic-fingering
Fl-aeolian+ord-C#6-pp,01_Flute,Winds,13.678847,4.1289167,85.0,pp,0.00016,1118.08,aeolian-and-ordinario
Fl-decr-C#6-ffpp,01_Flute,Winds,-1.589314,1.9661254,85.0,mf,0.00401,1211.25,decrescendo
Fl-pizz_tongue-A#4-f,01_Flute,Winds,2.1040192,4.657757,70.0,f,0.01942,1284.96,pizzicato
Fl-cresc-G#4-ppff,01_Flute,Winds,-1.7936077,7.091537,68.0,mf,0.00021,767.4,crescendo
Fl-ord-G4-ff,01_Flute,Winds,-3.0788732,-2.3578174,67.0,ff,0.00026,1484.44,ordinario
Fl-ord-D#6-mf,01_Flute,Winds,-1.6547304,1.857495,87.0,mf,4e-05,1252.77,ordinario
Fl-aeolian+ord-F4-ff,01_Flute,Winds,-8.446121,-1.379006,65.0,ff,0.0003,383.69,aeolian-and-ordinario
Fl-aeolian+ord-F6-pp,01_Flute,Winds,13.117876,3.3832893,89.0,pp,7e-05,1418.79,aeolian-and-ordinario
Fl-stacc-B4-mf,01_Flute,Winds,-4.185191,8.049824,71.0,mf,0.00016,579.85,staccato
Fl-trill_min2nd-C7-mf,01_Flute,Winds,1.1988255,-2.911409,96.0,mf,0.00048,2130.09,trill-minor-second-up
Fl-discolored_fingering-G#4-mf,01_Flute,Winds,-5.1281857,9.822949,68.0,mf,2e-05,420.03,discolored-fingering
Fl-trill_maj2nd-F#5-mf,01_Flute,Winds,-2.6854632,3.447622,78.0,mf,0.00019,824.59,trill-major-second-up
Fl-flatt_to_ord-A4-mf,01_Flute,Winds,-4.609504,8.553798,69.0,mf,0.00014,471.99,flatterzunge-to-ordinario
Fl-ord-C#6-pp,01_Flute,Winds,13.712161,3.9903982,85.0,pp,4e-05,1125.73,ordinario
Fl-ord-G#5-pp,01_Flute,Winds,13.898776,4.6664076,80.0,pp,0.00011,847.2,ordinario
Fl-flatt-A6-pp,01_Flute,Winds,13.091344,2.6869116,93.0,pp,0.00101,1770.39,flatterzunge
Fl-aeolian+ord-F#5-mf,01_Flute,Winds,-2.0840578,4.9377484,78.0,mf,0.00013,849.36,aeolian-and-ordinario
Fl-trill_min2nd-F5-mf,01_Flute,Winds,-4.3694773,6.7130117,77.0,mf,0.0002,753.99,trill-minor-second-up
Fl-stacc-B5-mf,01_Flute,Winds,-2.1248362,4.3328094,83.0,mf,0.00019,1001.81,staccato
Fl-ord-G6-mf,01_Flute,Winds,-0.6421969,0.48761132,91.0,mf,5e-05,1575.35,ordinario
Fl-decr-G4-ffpp,01_Flute,Winds,-1.9199593,7.9208508,67.0,mf,0.00027,826.15,decrescendo
Fl-aeolian+ord-B3-ff,01_Flute,Winds,-8.637006,-0.9295429,59.0,ff,0.00118,280.55,aeolian-and-ordinario
Fl-ord_to_aeolian-C7-mf,01_Flute,Winds,2.7890744,-0.6030281,96.0,mf,0.00074,2120.23,ordinario-to-aeolian
Fl-trill_min2nd-A#5-mf,01_Flute,Winds,-2.459073,3.0428917,82.0,mf,0.00016,962.58,trill-minor-second-up
Fl-cresc_to_decr-A#5-ppmfpp,01_Flute,Winds,-2.5080206,3.2141838,82.0,mf,8e-05,937.6,crescendo-to-decrescendo
Fl-ord-D4-pp,01_Flute,Winds,14.427282,7.5749893,62.0,pp,3e-05,322.64,ordinario
Fl-decr-A#6-ffpp,01_Flute,Winds,-0.5351608,-0.31893906,94.0,mf,0.00032,1907.87,decrescendo
Fl-harm_fingering-D#6-f,01_Flute,Winds,-1.3133619,1.359443,87.0,f,0.00038,1297.53,harmonic-fingering
Fl-flatt_to_ord-G5-mf,01_Flute,Winds,-2.6834354,3.4822338,79.0,mf,0.00187,818.14,flatterzunge-to-ordinario
Fl-ord_to_flatt-E6-mf,01_Flute,Winds,-0.86048776,0.17744766,88.0,mf,0.03346,1632.54,ordinario-to-flatterzunge
Fl-flatt_to_ord-C#4-mf,01_Flute,Winds,-5.4191957,11.642877,61.0,mf,0.0005,352.76,flatterzunge-to-ordinario
Fl-pizz_tongue-D#5-f,01_Flute,Winds,4.8769546,5.413921,75.0,f,0.00957,1201.64,pizzicato
Fl-lasting_one_sec-C6-mf,01_Flute,Winds,-2.0661883,2.4714553,84.0,mf,0.00049,1069.0,note-lasting
Fl-cresc_to_decr-D5-ppmfpp,01_Flute,Winds,-4.341891,7.300277,74.0,mf,6e-05,641.85,crescendo-to-decrescendo
Fl-pizz_tongue-C#5-f,01_Flute,Winds,5.022293,5.442075,73.0,f,0.00772,1022.98,pizzicato
Fl-key_click-A4-f=pp,01_Flute,Winds,-4.7759657,9.226746,69.0,mf,0.00173,516.22,key-click
Fl-discolored_fingering-G#6-mf,01_Flute,Winds,-0.81501174,0.020028738,92.0,mf,0.00036,1724.65,discolored-fingering
Fl-whistle_tone_sweep_slow-D4-pp,01_Flute,Winds,12.8533745,3.4655578,62.0,pp,0.00151,1768.52,whistle-tones-sweeping
Fl-mul-F#5_G#4-mf,01_Flute,Winds,-4.3517666,6.7021103,78.0,mf,8e-05,737.42,multiphonics
Fl-flatt-D#6-ff,01_Flute,Winds,-3.7004569,-2.8071146,87.0,ff,0.00066,1265.82,flatterzunge
Fl-flatt-B5-pp,01_Flute,Winds,13.77016,4.305763,83.0,pp,0.00135,1028.11,flatterzunge
Fl-harm_fingering-B6-p,01_Flute,Winds,12.9172535,2.5261781,95.0,p,0.0003,1990.61,harmonic-fingering
Fl-flatt-F#6-pp,01_Flute,Winds,13.625433,3.594591,90.0,pp,0.00106,1497.33,flatterzunge
Fl-discolored_fingering-D6-mf,01_Flute,Winds,-1.6032041,1.8062055,86.0,mf,0.00121,1291.53,discolored-fingering
Fl-ord-A6-pp,01_Flute,Winds,13.110516,2.7001545,93.0,pp,8e-05,1760.66,ordinario
Fl-ord-C7-pp,01_Flute,Winds,12.934987,2.5677874,96.0,pp,0.00021,2109.42,ordinario
Fl-play+sing-D#5_C4-mf,01_Flute,Winds,2.2291176,9.573804,75.0,mf,0.00075,689.65,play-and-sing
Fl-aeolian_to_ord-C4-mf,01_Flute,Winds,-5.2283278,12.240233,60.0,mf,0.00016,305.45,aeolian-to-ordinario
Fl-ord-C#5-pp,01_Flute,Winds,14.184894,5.7312617,73.0,pp,5e-05,600.43,ordinario
Fl-trill_min2nd-G4-mf,01_Flute,Winds,-5.1321106,9.841323,67.0,mf,6e-05,438.1,trill-minor-second-up
Fl-cresc_to_decr-G#6-ppmfpp,01_Flute,Winds,-0.87791646,0.051495537,92.0,mf,0.00387,1710.57,crescendo-to-decrescendo
Fl-mul-A#4_A#5+_C#6_A4+-mf,01_Flute,Winds,-3.4764116,8.334127,70.0,mf,0.00055,603.47,multiphonics
Fl-cresc_to_decr-E4-ppmfpp,01_Flute,Winds,-3.7011166,8.823679,64.0,mf,8e-05,593.08,crescendo-to-decrescendo
Fl-discolored_fingering-F#6-mf,01_Flute,Winds,-1.3578229,0.48154482,90.0,mf,0.00064,1564.44,discolored-fingering
Fl-aeolian+ord-C6-mf,01_Flute,Winds,-0.39439133,2.337405,84.0,mf,0.00026,1181.64,aeolian-and-ordinario
Fl-fortepiano-C5-fp,01_Flute,Winds,-4.433547,7.2633104,72.0,mf,0.00021,651.12,fortepiano
Fl-flatt-D5-ff,01_Flute,Winds,-5.3876557,-2.2680259,74.0,ff,0.00031,609.74,flatterzunge
Fl-trill_min2nd-E6-mf,01_Flute,Winds,-1.239582,1.3672438,88.0,mf,0.00114,1365.61,trill-minor-second-up
Fl-mul-D5_D#4_A6-mf,01_Flute,Winds,-4.401886,7.3891025,74.0,mf,3e-05,585.51,multiphonics
Fl-ord_to_flatt-F6-mf,01_Flute,Winds,-0.8709317,1.0817176,89.0,mf,0.00619,1459.16,ordinario-to-flatterzunge
Fl-aeolian+ord-A4-mf,01_Flute,Winds,-4.6164646,8.525224,69.0,mf,6e-05,456.92,aeolian-and-ordinario
Fl-ord-F#6-ff,01_Flute,Winds,-3.183266,-2.9028125,90.0,ff,4e-05,1487.69,ordinario
Fl-ord-G#4-pp,01_Flute,Winds,14.444989,6.4624214,68.0,pp,4e-05,441.61,ordinario
Fl-lasting_one_sec-E5-mf,01_Flute,Winds,-4.3273973,6.959089,76.0,mf,0.00011,668.19,note-lasting
Fl-whistle_tone-F6-pp,01_Flute,Winds,13.670641,3.6688924,89.0,pp,9e-05,1398.63,whistle-tones
Fl-ord_to_flatt-F4-mf,01_Flute,Winds,-4.8014073,10.506722,65.0,mf,0.00035,471.41,ordinario-to-flatterzunge
Fl-cresc-C#6-ppff,01_Flute,Winds,-1.9828061,2.4012473,85.0,mf,0.00011,1120.85,crescendo
Fl-stacc-D#5-mf,01_Flute,Winds,-4.026676,7.379536,75.0,mf,7e-05,674.9,staccato
Fl-key_click-C#5-f=pp,01_Flute,Winds,-4.7596455,9.160597,73.0,mf,0.00272,578.09,key-click
Fl-aeolian+ord-E4-ff,01_Flute,Winds,-8.457892,-1.3344784,64.0,ff,0.00029,439.59,aeolian-and-ordinario
Fl-ord_to_flatt-A#5-mf,01_Flute,Winds,-2.2438688,4.404902,82.0,mf,0.00023,936.65,ordinario-to-flatterzunge
Fl-trill_maj2nd-G4-mf,01_Flute,Winds,-5.129713,9.86641,67.0,mf,0.00012,447.98,trill-major-second-up
Fl-flatt_to_ord-D#4-mf,01_Flute,Winds,-5.4327936,11.615825,63.0,mf,0.00031,354.56,flatterzunge-to-ordinario
Fl-stacc-F5-mf,01_Flute,Winds,-4.3842177,6.73513,77.0,mf,0.00023,735.02,staccato
Fl-flatt_to_ord-E4-mf,01_Flute,Winds,-5.036411,10.541159,64.0,mf,0.00039,420.4,flatterzunge-to-ordinario
Fl-aeolian+ord-G#5-ff,01_Flute,Winds,-4.33996,-2.660203,80.0,ff,0.00023,839.18,aeolian-and-ordinario
Fl-flatt-C4-mf,01_Flute,Winds,-5.418194,11.769269,60.0,mf,0.00182,320.78,flatterzunge
Fl-key_click-D4-f=pp,01_Flute,Winds,-5.417336,11.518798,62.0,mf,0.00034,368.22,key-click
Fl-mul-E6+_A5-mf,01_Flute,Winds,-0.35257193,1.5097275,88.0,mf,0.0001,1373.2,multiphonics
Fl-aeolian+ord-C#6-ff,01_Flute,Winds,-3.8954291,-2.7102218,85.0,ff,0.00012,1122.42,aeolian-and-ordinario
Fl-ord-D4-mf,01_Flute,Winds,-3.74367,8.869384,62.0,mf,0.0001,656.17,ordinario
Fl-sfz-D#6-f,01_Flute,Winds,-0.9850036,0.28908452,87.0,f,0.01947,1594.28,sforzando
Fl-cresc_to_decr-C#6-ppmfpp,01_Flute,Winds,-1.8568534,2.1750233,85.0,mf,0.00093,1140.6,crescendo-to-decrescendo
Fl-ord_to_aeolian-D6-mf,01_Flute,Winds,-1.6046689,1.9091051,86.0,mf,0.00261,1223.03,ordinario-to-aeolian
Fl-aeolian+ord-D4-pp,01_Flute,Winds,14.409805,7.620808,62.0,pp,4e-05,315.77,aeolian-and-ordinario
Fl-lasting_half_sec-E5-mf,01_Flute,Winds,-4.3279924,6.864973,76.0,mf,6e-05,720.7,note-lasting
Fl-aeolian-F4-p,01_Flute,Winds,5.3434906,-0.15635774,65.0,p,0.09074,1331.26,aeolian
Fl-mul-B5_G#4+_D6-mf,01_Flute,Winds,-2.5439897,3.4034286,83.0,mf,0.00023,907.66,multiphonics
Fl-trill_min2nd-F#5-mf,01_Flute,Winds,-2.6990724,3.4658177,78.0,mf,0.00024,806.49,trill-minor-second-up
Fl-ord-E5-mf,01_Flute,Winds,-2.6225398,4.174118,76.0,mf,5e-05,849.47,ordinario
Fl-whistle_tone_sweep_fast-A#4-pp,01_Flute,Winds,12.834335,3.4787164,70.0,pp,0.00584,1693.35,whistle-tones-sweeping
Fl-pizz_tongue-E5-f,01_Flute,Winds,5.4099073,5.547466,76.0,f,0.00487,765.62,pizzicato
Fl-flatt-C7-pp,01_Flute,Winds,12.878399,2.4481235,96.0,pp,0.00072,2108.92,flatterzunge
Fl-sfz-F6-f,01_Flute,Winds,-1.309836,1.2195557,89.0,f,0.0018,1431.62,sforzando
Fl-trill_maj2nd-D#5-mf,01_Flute,Winds,-4.4725804,7.009364,75.0,mf,0.00014,680.77,trill-major-second-up
Fl-flatt_to_ord-B5-mf,01_Flute,Winds,-2.3309166,2.805655,83.0,mf,0.00096,1003.19,flatterzunge-to-ordinario
Fl-ord-G#4-mf,01_Flute,Winds,-1.9207237,7.9024534,68.0,mf,0.00021,863.41,ordinario
Fl-whistle_tone_sweep_slow-F#4-pp,01_Flute,Winds,13.564409,5.089189,66.0,pp,0.00173,1133.52,whistle-tones-sweeping
Fl-flatt-G4-pp,01_Flute,Winds,14.451623,6.51427,67.0,pp,0.00036,405.1,flatterzunge
Fl-flatt-C#7-p,01_Flute,Winds,12.817958,2.3845248,97.0,p,0.00166,2256.03,flatterzunge
Fl-flatt-C#4-ff,01_Flute,Winds,-8.512377,-1.2117288,61.0,ff,0.00128,519.02,flatterzunge
Fl-ord-C#5-mf,01_Flute,Winds,-4.4427886,7.1913924,73.0,mf,0.00011,689.63,ordinario
Fl-flatt-C#4-pp,01_Flute,Winds,14.442095,7.6926904,61.0,pp,0.0006,297.6,flatterzunge
Fl-flatt-F6-mf,01_Flute,Winds,-1.2230905,1.2771841,89.0,mf,0.00222,1446.64,flatterzunge
